timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,1902673,0.4,29.877,34.957,10.683333333333334,69.13333333333334
2024-07-02,1902673,0.9,29.879,34.956,10.683333333333334,69.13333333333334
2024-07-03,1902673,1.9,29.891,34.944,10.683333333333334,69.13333333333334
2024-07-04,1902673,3.0,29.891,34.94,10.683333333333334,69.13333333333334
2024-07-05,1902673,4.2,29.884,34.946,10.683333333333334,69.13333333333334
2024-07-06,1902673,4.8,29.876,34.965,10.683333333333334,69.13333333333334
2024-07-07,1902673,5.8,29.852,34.98,10.683333333333334,69.13333333333334
2024-07-08,1902673,7.0,29.698,35.117,10.683333333333334,69.13333333333334
2024-07-09,1902673,8.1,29.608,35.227,10.683333333333334,69.13333333333334
2024-07-10,1902673,8.8,29.588,35.246,10.683333333333334,69.13333333333334
2024-07-11,1902673,9.8,29.565,35.261,10.683333333333334,69.13333333333334
2024-07-12,1902673,15.5,29.52,35.376,10.683333333333334,69.13333333333334
2024-07-13,1902673,25.5,29.489,35.591,10.683333333333334,69.13333333333334
2024-07-14,1902673,35.6,29.265,35.803,10.683333333333334,69.13333333333334
2024-07-15,1902673,45.6,29.071,35.96,10.683333333333334,69.13333333333334
2024-07-16,1902673,55.4,28.715,36.026,10.683333333333334,69.13333333333334
2024-07-17,1902673,65.9,28.246,36.109,10.683333333333334,69.13333333333334
2024-07-18,1902673,75.4,27.89,36.162,10.683333333333334,69.13333333333334
2024-07-19,1902673,85.3,26.869,36.094,10.683333333333334,69.13333333333334
2024-07-20,1902673,95.7,25.482,35.958,10.683333333333334,69.13333333333334
2024-07-21,1902673,105.2,24.067,35.744,10.683333333333334,69.13333333333334
2024-07-22,1902673,115.2,22.693,35.67,10.683333333333334,69.13333333333334
2024-07-23,1902673,125.4,21.433,35.545,10.683333333333334,69.13333333333334
2024-07-24,1902673,135.6,20.897,35.51,10.683333333333334,69.13333333333334
2024-07-25,1902673,145.2,19.918,35.431,10.683333333333334,69.13333333333334
2024-07-26,1902673,155.2,19.21,35.42,10.683333333333334,69.13333333333334
2024-07-27,1902673,165.3,18.381,35.391,10.683333333333334,69.13333333333334
2024-07-28,1902673,175.3,17.801,35.341,10.683333333333334,69.13333333333334
2024-07-29,1902673,185.0,17.427,35.321,10.683333333333334,69.13333333333334
2024-07-30,1902673,195.3,16.952,35.308,10.683333333333334,69.13333333333334
2024-07-31,1902673,212.9,16.124,35.327,10.683333333333334,69.13333333333334
2024-08-01,1902673,237.7,15.14,35.334,10.683333333333334,69.13333333333334
2024-08-02,1902673,262.9,14.261,35.353,10.683333333333334,69.13333333333334
2024-08-03,1902673,287.4,13.547,35.327,10.683333333333334,69.13333333333334
2024-08-04,1902673,312.9,12.847,35.249,10.683333333333334,69.13333333333334
2024-08-05,1902673,338.7,12.495,35.265,10.683333333333334,69.13333333333334
2024-08-06,1902673,362.8,12.287,35.277,10.683333333333334,69.13333333333334
2024-08-07,1902673,388.2,12.086,35.288,10.683333333333334,69.13333333333334
2024-08-08,1902673,412.6,11.963,35.304,10.683333333333334,69.13333333333334
2024-08-09,1902673,437.8,11.778,35.305,10.683333333333334,69.13333333333334
2024-08-10,1902673,462.9,11.751,35.337,10.683333333333334,69.13333333333334
2024-08-11,1902673,487.6,11.637,35.346,10.683333333333334,69.13333333333334
2024-08-12,1902673,512.6,11.553,35.356,10.683333333333334,69.13333333333334
2024-08-13,1902673,537.7,11.454,35.37,10.683333333333334,69.13333333333334
2024-08-14,1902673,563.2,11.341,35.377,10.683333333333334,69.13333333333334
2024-08-15,1902673,588.4,11.268,35.396,10.683333333333334,69.13333333333334
2024-08-16,1902673,613.9,11.169,35.414,10.683333333333334,69.13333333333334
2024-08-17,1902673,637.9,11.013,35.414,10.683333333333334,69.13333333333334
2024-08-18,1902673,663.0,10.81,35.407,10.683333333333334,69.13333333333334
2024-08-20,1902673,687.7,10.64,35.399,10.683333333333334,69.13333333333334
