timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900258,4.1,28.517,35.794685,8.168,72.597
2024-07-02,2900258,9.1,28.413,35.794315,8.168,72.597
2024-07-03,2900258,18.8,28.328,35.776207,8.168,72.597
2024-07-04,2900258,28.9,28.302,35.777134,8.168,72.597
2024-07-05,2900258,39.5,28.283,35.775444,8.168,72.597
2024-07-06,2900258,49.5,28.189,35.809196,8.168,72.597
2024-07-07,2900258,59.8,27.978,36.06726,8.168,72.597
2024-07-08,2900258,69.7,26.264,36.17795,8.168,72.597
2024-07-09,2900258,79.1,25.072,36.190628,8.168,72.597
2024-07-10,2900258,89.2,24.205,36.140156,8.168,72.597
2024-07-11,2900258,99.4,21.413,35.754215,8.168,72.597
2024-07-12,2900258,109.5,19.228,35.4498,8.168,72.597
2024-07-13,2900258,119.2,17.956,35.327526,8.168,72.597
2024-07-14,2900258,129.2,17.226,35.298573,8.168,72.597
2024-07-15,2900258,139.3,16.167,35.19018,8.168,72.597
2024-07-16,2900258,149.3,15.608,35.17583,8.168,72.597
2024-07-17,2900258,159.3,15.106,35.1815,8.168,72.597
2024-07-18,2900258,169.3,14.732,35.255688,8.168,72.597
2024-07-19,2900258,179.4,14.188,35.203136,8.168,72.597
2024-07-20,2900258,189.5,13.883,35.190517,8.168,72.597
2024-07-21,2900258,199.5,13.751,35.212036,8.168,72.597
2024-07-22,2900258,209.4,13.465,35.221992,8.168,72.597
2024-07-23,2900258,219.1,13.19,35.19863,8.168,72.597
2024-07-24,2900258,229.1,13.02,35.214928,8.168,72.597
2024-07-25,2900258,239.1,12.763,35.20539,8.168,72.597
2024-07-26,2900258,249.2,12.666,35.21065,8.168,72.597
2024-07-27,2900258,259.0,12.487,35.202267,8.168,72.597
2024-07-28,2900258,268.8,12.146,35.18156,8.168,72.597
2024-07-29,2900258,278.8,12.005,35.17634,8.168,72.597
2024-07-30,2900258,288.8,11.918,35.175404,8.168,72.597
2024-07-31,2900258,298.8,11.812,35.176384,8.168,72.597
2024-08-01,2900258,308.9,11.709,35.177193,8.168,72.597
2024-08-02,2900258,318.9,11.659,35.17937,8.168,72.597
2024-08-03,2900258,329.4,11.556,35.181313,8.168,72.597
2024-08-04,2900258,339.5,11.471,35.17866,8.168,72.597
2024-08-05,2900258,349.4,11.302,35.185402,8.168,72.597
2024-08-06,2900258,359.5,11.19,35.17822,8.168,72.597
2024-08-07,2900258,379.3,11.078,35.17912,8.168,72.597
2024-08-08,2900258,398.9,11.019,35.189247,8.168,72.597
2024-08-09,2900258,449.2,10.68,35.174248,8.168,72.597
2024-08-10,2900258,499.4,10.368,35.177242,8.168,72.597
2024-08-11,2900258,549.3,10.046,35.16821,8.168,72.597
2024-08-12,2900258,599.4,9.776,35.157063,8.168,72.597
2024-08-13,2900258,649.0,9.739,35.209217,8.168,72.597
2024-08-14,2900258,699.0,9.425,35.19425,8.168,72.597
2024-08-15,2900258,749.2,9.11,35.180393,8.168,72.597
2024-08-16,2900258,799.2,8.611,35.145348,8.168,72.597
2024-08-17,2900258,849.0,8.177,35.110218,8.168,72.597
2024-08-18,2900258,899.2,7.909,35.096184,8.168,72.597
2024-08-20,2900258,949.0,7.686,35.09044,8.168,72.597
