timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900266,9.5,28.631,32.60022,15.837,89.677
2024-07-02,2900266,19.6,28.236,33.63723,15.837,89.677
2024-07-03,2900266,29.2,28.049,33.781227,15.837,89.677
2024-07-04,2900266,39.3,27.832,33.942234,15.837,89.677
2024-07-05,2900266,49.3,27.393,34.232315,15.837,89.677
2024-07-06,2900266,58.9,26.254,34.634262,15.837,89.677
2024-07-07,2900266,69.1,24.123,34.715267,15.837,89.677
2024-07-08,2900266,79.299995,22.003,34.829273,15.837,89.677
2024-07-09,2900266,89.0,20.451,34.823288,15.837,89.677
2024-07-10,2900266,98.5,19.377,34.823296,15.837,89.677
2024-07-11,2900266,109.1,18.635,34.840298,15.837,89.677
2024-07-12,2900266,118.6,18.318,34.8513,15.837,89.677
2024-07-13,2900266,129.8,17.693,34.872303,15.837,89.677
2024-07-14,2900266,139.2,17.238,34.886307,15.837,89.677
2024-07-15,2900266,149.2,16.647,34.906307,15.837,89.677
2024-07-16,2900266,159.2,15.738,34.931316,15.837,89.677
2024-07-17,2900266,169.59999,15.264,34.94632,15.837,89.677
2024-07-18,2900266,179.2,14.869,34.953323,15.837,89.677
2024-07-19,2900266,188.59999,14.133,34.97633,15.837,89.677
2024-07-20,2900266,199.59999,,,15.837,89.677
2024-07-21,2900266,209.5,,,15.837,89.677
2024-07-22,2900266,218.9,,,15.837,89.677
2024-07-23,2900266,229.2,12.436,35.009342,15.837,89.677
2024-07-24,2900266,239.7,12.208,35.01734,15.837,89.677
2024-07-25,2900266,248.8,12.076,35.01935,15.837,89.677
2024-07-26,2900266,259.30002,11.921,35.022346,15.837,89.677
2024-07-27,2900266,269.1,11.744,35.023346,15.837,89.677
2024-07-28,2900266,279.40002,11.556,35.02735,15.837,89.677
2024-07-29,2900266,289.2,11.383,35.02935,15.837,89.677
2024-07-30,2900266,299.1,11.245,35.03035,15.837,89.677
2024-07-31,2900266,309.0,11.124,35.032356,15.837,89.677
2024-08-01,2900266,319.1,11.041,35.030354,15.837,89.677
2024-08-02,2900266,329.40002,10.963,35.032356,15.837,89.677
2024-08-03,2900266,339.80002,10.895,35.032356,15.837,89.677
2024-08-04,2900266,349.5,10.818,35.031353,15.837,89.677
2024-08-05,2900266,358.6,10.743,35.032356,15.837,89.677
2024-08-06,2900266,379.5,10.612,35.033356,15.837,89.677
2024-08-07,2900266,399.80002,10.486,35.03336,15.837,89.677
2024-08-08,2900266,449.6,10.128,35.02736,15.837,89.677
2024-08-09,2900266,499.40002,9.766,35.02236,15.837,89.677
2024-08-10,2900266,549.60004,9.372,35.01536,15.837,89.677
2024-08-11,2900266,599.2,9.01,35.007366,15.837,89.677
2024-08-12,2900266,649.3,8.695,34.999367,15.837,89.677
2024-08-13,2900266,698.7,8.496,34.99337,15.837,89.677
2024-08-14,2900266,749.7,8.21,34.98537,15.837,89.677
2024-08-15,2900266,799.5,7.855,34.97437,15.837,89.677
2024-08-16,2900266,849.7,7.521,34.965374,15.837,89.677
2024-08-17,2900266,899.5,7.243,34.955376,15.837,89.677
2024-08-18,2900266,949.2,6.955,34.945377,15.837,89.677
2024-08-20,2900266,978.8,6.778,34.938377,15.837,89.677
