timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900337,4.5,27.456,36.433,9.522,63.903
2024-07-02,2900337,9.3,27.456,36.433,9.522,63.903
2024-07-03,2900337,19.2,27.456,36.433357,9.522,63.903
2024-07-04,2900337,29.2,27.341,36.437035,9.522,63.903
2024-07-05,2900337,38.8,27.339,36.45214,9.522,63.903
2024-07-06,2900337,48.6,27.294,36.45003,9.522,63.903
2024-07-07,2900337,59.0,27.286,36.452988,9.522,63.903
2024-07-08,2900337,69.2,27.287,36.4521,9.522,63.903
2024-07-09,2900337,79.2,27.253,36.44644,9.522,63.903
2024-07-10,2900337,89.4,27.102,36.419033,9.522,63.903
2024-07-11,2900337,99.4,26.756,36.36748,9.522,63.903
2024-07-12,2900337,109.2,26.622,36.340088,9.522,63.903
2024-07-13,2900337,119.2,26.618,36.355255,9.522,63.903
2024-07-14,2900337,129.5,26.17,36.319492,9.522,63.903
2024-07-15,2900337,139.5,25.013,36.19265,9.522,63.903
2024-07-16,2900337,149.1,23.295,36.031868,9.522,63.903
2024-07-17,2900337,159.3,22.328,35.738106,9.522,63.903
2024-07-18,2900337,169.6,22.108,35.796803,9.522,63.903
2024-07-19,2900337,179.3,20.645,35.75954,9.522,63.903
2024-07-20,2900337,189.1,19.63,35.706886,9.522,63.903
2024-07-21,2900337,199.4,18.467,35.64098,9.522,63.903
2024-07-22,2900337,209.4,17.306,35.540462,9.522,63.903
2024-07-23,2900337,219.0,16.676,35.49133,9.522,63.903
2024-07-24,2900337,228.9,16.327,35.46557,9.522,63.903
2024-07-25,2900337,238.9,15.291,35.374546,9.522,63.903
2024-07-26,2900337,248.9,14.931,35.387417,9.522,63.903
2024-07-27,2900337,259.0,14.528,35.38315,9.522,63.903
2024-07-28,2900337,269.6,14.19,35.363403,9.522,63.903
2024-07-29,2900337,279.2,13.829,35.353737,9.522,63.903
2024-07-30,2900337,289.3,13.343,35.30598,9.522,63.903
2024-07-31,2900337,299.2,13.096,35.280926,9.522,63.903
2024-08-01,2900337,309.3,12.861,35.28616,9.522,63.903
2024-08-02,2900337,319.3,12.824,35.294216,9.522,63.903
2024-08-03,2900337,329.1,12.77,35.302563,9.522,63.903
2024-08-04,2900337,339.0,12.616,35.30237,9.522,63.903
2024-08-05,2900337,349.4,12.523,35.313454,9.522,63.903
2024-08-06,2900337,359.2,12.405,35.31824,9.522,63.903
2024-08-07,2900337,379.3,12.281,35.338444,9.522,63.903
2024-08-08,2900337,399.5,12.029,35.3243,9.522,63.903
2024-08-09,2900337,449.1,11.667,35.32723,9.522,63.903
2024-08-10,2900337,499.6,11.382,35.34011,9.522,63.903
2024-08-11,2900337,549.3,11.253,35.36411,9.522,63.903
2024-08-12,2900337,599.5,11.127,35.388187,9.522,63.903
2024-08-13,2900337,649.2,10.905,35.413284,9.522,63.903
2024-08-14,2900337,699.2,10.542,35.40926,9.522,63.903
2024-08-15,2900337,749.2,10.225,35.39349,9.522,63.903
2024-08-16,2900337,799.4,9.58,35.32331,9.522,63.903
2024-08-17,2900337,849.0,9.209,35.295307,9.522,63.903
2024-08-18,2900337,899.0,8.825,35.267338,9.522,63.903
2024-08-20,2900337,949.1,8.397,35.232323,9.522,63.903
