timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900256,4.7,27.719,36.273117,14.345,65.662
2024-07-02,2900256,9.5,27.721,36.27294,14.345,65.662
2024-07-03,2900256,19.1,27.145,36.38858,14.345,65.662
2024-07-04,2900256,29.1,26.866,36.37553,14.345,65.662
2024-07-05,2900256,39.1,26.362,36.346313,14.345,65.662
2024-07-06,2900256,49.1,26.292,36.371708,14.345,65.662
2024-07-07,2900256,59.1,26.402,36.45199,14.345,65.662
2024-07-08,2900256,69.4,26.407,36.456627,14.345,65.662
2024-07-09,2900256,79.5,26.138,36.36965,14.345,65.662
2024-07-10,2900256,89.5,25.961,36.327877,14.345,65.662
2024-07-11,2900256,99.6,25.447,36.454998,14.345,65.662
2024-07-12,2900256,109.6,22.929,36.22061,14.345,65.662
2024-07-13,2900256,119.3,21.59,36.04725,14.345,65.662
2024-07-14,2900256,129.1,20.656,35.948856,14.345,65.662
2024-07-15,2900256,138.9,20.146,35.90864,14.345,65.662
2024-07-16,2900256,149.5,19.625,35.850735,14.345,65.662
2024-07-17,2900256,159.3,18.843,35.76585,14.345,65.662
2024-07-18,2900256,169.5,18.063,35.749542,14.345,65.662
2024-07-19,2900256,179.4,17.675,35.781223,14.345,65.662
2024-07-20,2900256,188.9,17.34,35.769573,14.345,65.662
2024-07-21,2900256,199.5,16.886,35.752857,14.345,65.662
2024-07-22,2900256,209.4,16.665,35.76984,14.345,65.662
2024-07-23,2900256,219.2,16.453,35.793835,14.345,65.662
2024-07-24,2900256,229.4,16.23,35.79486,14.345,65.662
2024-07-25,2900256,239.4,16.009,35.792324,14.345,65.662
2024-07-26,2900256,249.5,15.649,35.77704,14.345,65.662
2024-07-27,2900256,259.1,15.404,35.779705,14.345,65.662
2024-07-28,2900256,268.9,15.236,35.787148,14.345,65.662
2024-07-29,2900256,279.5,14.917,35.779438,14.345,65.662
2024-07-30,2900256,289.4,14.824,35.79242,14.345,65.662
2024-07-31,2900256,299.5,14.728,35.79795,14.345,65.662
2024-08-01,2900256,309.6,14.476,35.76096,14.345,65.662
2024-08-02,2900256,319.5,14.241,35.73536,14.345,65.662
2024-08-03,2900256,329.3,14.19,35.754875,14.345,65.662
2024-08-04,2900256,339.5,13.949,35.737305,14.345,65.662
2024-08-05,2900256,349.5,13.899,35.74111,14.345,65.662
2024-08-06,2900256,359.1,13.599,35.69783,14.345,65.662
2024-08-07,2900256,379.4,13.198,35.64247,14.345,65.662
2024-08-08,2900256,399.2,12.985,35.634357,14.345,65.662
2024-08-09,2900256,449.1,12.577,35.638226,14.345,65.662
2024-08-10,2900256,499.4,12.349,35.660408,14.345,65.662
2024-08-11,2900256,549.3,11.852,35.626335,14.345,65.662
2024-08-12,2900256,599.4,11.481,35.61233,14.345,65.662
2024-08-13,2900256,649.1,11.097,35.581295,14.345,65.662
2024-08-14,2900256,699.4,10.766,35.557343,14.345,65.662
2024-08-15,2900256,749.4,10.363,35.531223,14.345,65.662
2024-08-16,2900256,799.1,10.114,35.521454,14.345,65.662
2024-08-17,2900256,849.4,9.541,35.45539,14.345,65.662
2024-08-18,2900256,899.0,9.079,35.39726,14.345,65.662
2024-08-20,2900256,948.7,8.785,35.36832,14.345,65.662
