timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900262,4.0,29.408,35.580086,3.641,68.637
2024-07-02,2900262,9.8,29.405,35.578674,3.641,68.637
2024-07-03,2900262,19.2,29.209,35.588364,3.641,68.637
2024-07-04,2900262,29.4,29.116,35.618774,3.641,68.637
2024-07-05,2900262,39.2,28.876,35.615425,3.641,68.637
2024-07-06,2900262,49.3,28.775,35.685257,3.641,68.637
2024-07-07,2900262,59.7,27.965,35.61254,3.641,68.637
2024-07-08,2900262,69.9,26.766,35.516354,3.641,68.637
2024-07-09,2900262,79.6,25.068,35.644867,3.641,68.637
2024-07-10,2900262,89.4,24.104,35.58367,3.641,68.637
2024-07-11,2900262,99.4,21.95,35.421192,3.641,68.637
2024-07-12,2900262,109.7,20.034,35.30184,3.641,68.637
2024-07-13,2900262,119.6,18.624,35.220634,3.641,68.637
2024-07-14,2900262,129.3,17.911,35.205338,3.641,68.637
2024-07-15,2900262,139.1,16.957,35.163364,3.641,68.637
2024-07-16,2900262,149.5,15.964,35.179672,3.641,68.637
2024-07-17,2900262,159.4,15.766,35.16456,3.641,68.637
2024-07-18,2900262,169.6,15.322,35.16034,3.641,68.637
2024-07-19,2900262,179.3,14.681,35.155407,3.641,68.637
2024-07-20,2900262,189.4,14.576,35.152863,3.641,68.637
2024-07-21,2900262,199.2,13.798,35.165264,3.641,68.637
2024-07-22,2900262,208.9,13.457,35.160114,3.641,68.637
2024-07-23,2900262,218.8,13.159,35.15797,3.641,68.637
2024-07-24,2900262,229.4,12.879,35.152634,3.641,68.637
2024-07-25,2900262,239.5,12.712,35.15853,3.641,68.637
2024-07-26,2900262,249.6,12.561,35.15239,3.641,68.637
2024-07-27,2900262,259.4,12.459,35.144707,3.641,68.637
2024-07-28,2900262,269.4,12.272,35.14256,3.641,68.637
2024-07-29,2900262,279.0,12.128,35.139748,3.641,68.637
2024-07-30,2900262,289.3,11.92,35.13433,3.641,68.637
2024-07-31,2900262,299.3,11.834,35.131508,3.641,68.637
2024-08-01,2900262,309.4,11.698,35.128,3.641,68.637
2024-08-02,2900262,319.4,11.427,35.108326,3.641,68.637
2024-08-03,2900262,329.1,11.353,35.109165,3.641,68.637
2024-08-04,2900262,338.9,11.311,35.121223,3.641,68.637
2024-08-05,2900262,349.2,11.247,35.122395,3.641,68.637
2024-08-06,2900262,358.9,11.141,35.11454,3.641,68.637
2024-08-07,2900262,379.1,10.849,35.088257,3.641,68.637
2024-08-08,2900262,399.2,10.735,35.09515,3.641,68.637
2024-08-09,2900262,449.2,10.542,35.11412,3.641,68.637
2024-08-10,2900262,499.3,10.379,35.127205,3.641,68.637
2024-08-11,2900262,549.0,10.113,35.135284,3.641,68.637
2024-08-12,2900262,598.9,9.743,35.14032,3.641,68.637
2024-08-13,2900262,649.5,9.321,35.136177,3.641,68.637
2024-08-14,2900262,699.4,9.098,35.141445,3.641,68.637
2024-08-15,2900262,749.2,8.497,35.093296,3.641,68.637
2024-08-16,2900262,799.4,8.126,35.061092,3.641,68.637
2024-08-17,2900262,849.3,8.039,35.06921,3.641,68.637
2024-08-18,2900262,898.5,7.78,35.066227,3.641,68.637
2024-08-20,2900262,949.6,7.487,35.055435,3.641,68.637
