timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900261,6.5,29.29,36.30447,6.434,69.42
2024-07-02,2900261,9.3,29.247,36.302547,6.434,69.42
2024-07-03,2900261,17.0,29.104,36.293423,6.434,69.42
2024-07-04,2900261,30.3,28.951,36.321342,6.434,69.42
2024-07-05,2900261,41.6,28.834,36.366177,6.434,69.42
2024-07-06,2900261,50.6,28.772,36.379654,6.434,69.42
2024-07-07,2900261,59.0,28.571,36.351395,6.434,69.42
2024-07-08,2900261,68.8,28.162,36.412777,6.434,69.42
2024-07-09,2900261,80.4,24.08,35.982025,6.434,69.42
2024-07-10,2900261,90.4,21.26,35.49908,6.434,69.42
2024-07-11,2900261,99.5,19.314,35.28399,6.434,69.42
2024-07-12,2900261,108.0,17.058,35.166756,6.434,69.42
2024-07-13,2900261,119.4,16.294,35.16985,6.434,69.42
2024-07-14,2900261,130.3,16.035,35.172092,6.434,69.42
2024-07-15,2900261,138.7,15.528,35.168922,6.434,69.42
2024-07-16,2900261,149.8,15.247,35.170204,6.434,69.42
2024-07-17,2900261,159.5,14.921,35.16316,6.434,69.42
2024-07-18,2900261,169.0,14.341,35.144337,6.434,69.42
2024-07-19,2900261,179.6,13.975,35.162598,6.434,69.42
2024-07-20,2900261,189.5,13.536,35.169727,6.434,69.42
2024-07-21,2900261,199.7,13.331,35.16089,6.434,69.42
2024-07-22,2900261,208.8,13.119,35.16677,6.434,69.42
2024-07-23,2900261,219.4,12.899,35.176296,6.434,69.42
2024-07-24,2900261,229.3,12.822,35.185642,6.434,69.42
2024-07-25,2900261,239.4,12.64,35.18341,6.434,69.42
2024-07-26,2900261,249.1,12.532,35.177578,6.434,69.42
2024-07-27,2900261,258.1,12.392,35.17341,6.434,69.42
2024-07-28,2900261,268.5,12.283,35.175186,6.434,69.42
2024-07-29,2900261,278.9,12.232,35.17536,6.434,69.42
2024-07-30,2900261,288.8,12.136,35.175346,6.434,69.42
2024-07-31,2900261,299.5,12.039,35.177197,6.434,69.42
2024-08-01,2900261,308.8,11.992,35.181267,6.434,69.42
2024-08-02,2900261,319.5,11.915,35.182316,6.434,69.42
2024-08-03,2900261,329.2,11.835,35.18438,6.434,69.42
2024-08-04,2900261,340.0,11.724,35.182316,6.434,69.42
2024-08-05,2900261,349.8,11.642,35.180347,6.434,69.42
2024-08-06,2900261,359.1,11.556,35.176334,6.434,69.42
2024-08-07,2900261,379.0,11.383,35.171272,6.434,69.42
2024-08-08,2900261,399.0,11.253,35.18836,6.434,69.42
2024-08-09,2900261,449.2,10.767,35.1722,6.434,69.42
2024-08-10,2900261,499.3,10.532,35.188114,6.434,69.42
2024-08-11,2900261,549.5,10.405,35.232384,6.434,69.42
2024-08-12,2900261,599.0,9.896,35.191143,6.434,69.42
2024-08-13,2900261,649.2,9.736,35.229126,6.434,69.42
2024-08-14,2900261,699.4,9.569,35.22936,6.434,69.42
2024-08-15,2900261,749.2,9.085,35.17918,6.434,69.42
2024-08-16,2900261,799.0,8.861,35.175358,6.434,69.42
2024-08-17,2900261,849.5,8.381,35.135426,6.434,69.42
2024-08-18,2900261,899.1,7.846,35.097153,6.434,69.42
2024-08-20,2900261,949.2,7.68,35.093296,6.434,69.42
