timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,1902677,0.4,28.876,34.33486,-11.866666666666667,83.3
2024-07-02,1902677,1.3,28.892,34.323845,-11.866666666666667,83.3
2024-07-03,1902677,1.9,28.892,34.322857,-11.866666666666667,83.3
2024-07-04,1902677,2.8,28.892,34.32286,-11.866666666666667,83.3
2024-07-05,1902677,3.8,28.889,34.325855,-11.866666666666667,83.3
2024-07-06,1902677,4.8,28.887,34.326847,-11.866666666666667,83.3
2024-07-07,1902677,6.0,28.892,34.325844,-11.866666666666667,83.3
2024-07-08,1902677,7.0,28.884,34.326855,-11.866666666666667,83.3
2024-07-09,1902677,8.0,28.884,34.326836,-11.866666666666667,83.3
2024-07-10,1902677,8.9,28.887,34.327847,-11.866666666666667,83.3
2024-07-11,1902677,9.9,28.887,34.325844,-11.866666666666667,83.3
2024-07-12,1902677,14.9,28.891,34.325844,-11.866666666666667,83.3
2024-07-13,1902677,25.4,28.858,34.332848,-11.866666666666667,83.3
2024-07-14,1902677,35.8,28.817,34.33984,-11.866666666666667,83.3
2024-07-15,1902677,45.4,28.798,34.34485,-11.866666666666667,83.3
2024-07-16,1902677,55.2,28.799,34.374832,-11.866666666666667,83.3
2024-07-17,1902677,65.2,28.915,34.525753,-11.866666666666667,83.3
2024-07-18,1902677,75.9,28.929,34.723675,-11.866666666666667,83.3
2024-07-19,1902677,85.5,27.149,34.830627,-11.866666666666667,83.3
2024-07-20,1902677,95.2,24.119,35.01957,-11.866666666666667,83.3
2024-07-21,1902677,105.2,23.284,34.99559,-11.866666666666667,83.3
2024-07-22,1902677,115.0,21.796,34.972588,-11.866666666666667,83.3
2024-07-23,1902677,125.3,20.93,34.934624,-11.866666666666667,83.3
2024-07-24,1902677,135.3,19.349,34.85168,-11.866666666666667,83.3
2024-07-25,1902677,145.0,17.906,34.746746,-11.866666666666667,83.3
2024-07-26,1902677,155.4,16.801,34.702778,-11.866666666666667,83.3
2024-07-27,1902677,165.6,16.062,34.70578,-11.866666666666667,83.3
2024-07-28,1902677,175.7,15.356,34.744755,-11.866666666666667,83.3
2024-07-29,1902677,185.4,15.309,34.83572,-11.866666666666667,83.3
2024-07-30,1902677,195.5,15.55,35.06662,-11.866666666666667,83.3
2024-07-31,1902677,212.8,14.284,34.963676,-11.866666666666667,83.3
2024-08-01,1902677,237.5,13.462,34.913704,-11.866666666666667,83.3
2024-08-02,1902677,263.2,12.921,34.902714,-11.866666666666667,83.3
2024-08-03,1902677,287.7,12.023,34.82475,-11.866666666666667,83.3
2024-08-04,1902677,312.8,11.892,34.90973,-11.866666666666667,83.3
2024-08-05,1902677,337.7,11.594,34.920723,-11.866666666666667,83.3
2024-08-06,1902677,362.6,11.273,34.914734,-11.866666666666667,83.3
2024-08-07,1902677,388.0,10.915,34.88775,-11.866666666666667,83.3
2024-08-08,1902677,413.1,10.574,34.860764,-11.866666666666667,83.3
2024-08-09,1902677,438.7,10.211,34.832775,-11.866666666666667,83.3
2024-08-10,1902677,462.9,9.63,34.774815,-11.866666666666667,83.3
2024-08-11,1902677,488.0,9.257,34.743835,-11.866666666666667,83.3
2024-08-12,1902677,513.2,9.026,34.734848,-11.866666666666667,83.3
2024-08-13,1902677,537.9,8.825,34.73984,-11.866666666666667,83.3
2024-08-14,1902677,562.9,8.61,34.74185,-11.866666666666667,83.3
2024-08-15,1902677,587.8,8.474,34.747837,-11.866666666666667,83.3
2024-08-16,1902677,612.8,8.281,34.747833,-11.866666666666667,83.3
2024-08-17,1902677,638.1,8.148,34.753834,-11.866666666666667,83.3
2024-08-18,1902677,663.1,8.026,34.752842,-11.866666666666667,83.3
2024-08-20,1902677,687.9,7.874,34.750847,-11.866666666666667,83.3
