timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900764,4.2,28.867,34.697136,-0.645,83.431
2024-07-02,2900764,6.5,28.857,34.696163,-0.645,83.431
2024-07-03,2900764,9.1,28.843,34.698032,-0.645,83.431
2024-07-04,2900764,14.2,28.836,34.697033,-0.645,83.431
2024-07-05,2900764,19.4,28.833,34.699024,-0.645,83.431
2024-07-06,2900764,24.2,28.831,34.698067,-0.645,83.431
2024-07-07,2900764,29.4,28.826,34.698357,-0.645,83.431
2024-07-08,2900764,34.8,28.792,34.703,-0.645,83.431
2024-07-09,2900764,39.5,28.329,34.783737,-0.645,83.431
2024-07-10,2900764,44.2,27.567,34.92503,-0.645,83.431
2024-07-11,2900764,49.6,27.179,34.99739,-0.645,83.431
2024-07-12,2900764,54.7,25.931,35.13274,-0.645,83.431
2024-07-13,2900764,59.4,25.151,35.213078,-0.645,83.431
2024-07-14,2900764,64.5,24.793,35.2684,-0.645,83.431
2024-07-15,2900764,69.4,24.417,35.330135,-0.645,83.431
2024-07-16,2900764,74.1,24.045,35.320263,-0.645,83.431
2024-07-17,2900764,79.7,23.667,35.330063,-0.645,83.431
2024-07-18,2900764,84.3,23.189,35.35419,-0.645,83.431
2024-07-19,2900764,89.6,23.179,35.35293,-0.645,83.431
2024-07-20,2900764,94.6,22.913,35.33431,-0.645,83.431
2024-07-21,2900764,99.8,22.044,35.319565,-0.645,83.431
2024-07-22,2900764,109.3,20.709,35.275642,-0.645,83.431
2024-07-23,2900764,119.4,18.403,35.29575,-0.645,83.431
2024-07-24,2900764,129.2,16.46,35.211044,-0.645,83.431
2024-07-25,2900764,139.0,15.628,35.172817,-0.645,83.431
2024-07-26,2900764,149.3,15.112,35.151707,-0.645,83.431
2024-07-27,2900764,159.4,14.921,35.14182,-0.645,83.431
2024-07-28,2900764,169.5,14.412,35.144295,-0.645,83.431
2024-07-29,2900764,179.5,14.334,35.142853,-0.645,83.431
2024-07-30,2900764,189.0,14.104,35.13216,-0.645,83.431
2024-07-31,2900764,199.2,14.074,35.143227,-0.645,83.431
2024-08-01,2900764,209.0,14.008,35.14332,-0.645,83.431
2024-08-02,2900764,219.1,13.918,35.140217,-0.645,83.431
2024-08-03,2900764,229.5,13.858,35.13449,-0.645,83.431
2024-08-04,2900764,239.3,12.893,35.102055,-0.645,83.431
2024-08-05,2900764,249.5,12.62,35.096653,-0.645,83.431
2024-08-06,2900764,259.1,12.451,35.089687,-0.645,83.431
2024-08-07,2900764,269.0,12.267,35.080433,-0.645,83.431
2024-08-08,2900764,279.1,12.153,35.077557,-0.645,83.431
2024-08-09,2900764,289.0,12.003,35.07232,-0.645,83.431
2024-08-10,2900764,299.1,11.917,35.06729,-0.645,83.431
2024-08-11,2900764,309.5,11.837,35.06344,-0.645,83.431
2024-08-12,2900764,319.4,11.72,35.05599,-0.645,83.431
2024-08-13,2900764,329.1,11.459,35.041195,-0.645,83.431
2024-08-14,2900764,339.3,11.407,35.040474,-0.645,83.431
2024-08-15,2900764,349.0,11.281,35.034256,-0.645,83.431
2024-08-16,2900764,359.1,11.213,35.027534,-0.645,83.431
2024-08-17,2900764,378.9,10.928,35.006554,-0.645,83.431
2024-08-18,2900764,399.0,10.636,34.987392,-0.645,83.431
2024-08-20,2900764,419.1,10.435,34.98123,-0.645,83.431
