timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900269,5.3,28.731,33.18525,12.958,88.072
2024-07-02,2900269,15.799999,28.726,33.18825,12.958,88.072
2024-07-03,2900269,25.9,28.803,33.348255,12.958,88.072
2024-07-04,2900269,35.4,28.848,33.65626,12.958,88.072
2024-07-05,2900269,45.6,24.714,34.35647,12.958,88.072
2024-07-06,2900269,55.5,23.411,34.69548,12.958,88.072
2024-07-07,2900269,65.7,22.95,34.770496,12.958,88.072
2024-07-08,2900269,75.1,21.892,34.77953,12.958,88.072
2024-07-09,2900269,85.9,21.371,35.022552,12.958,88.072
2024-07-10,2900269,96.2,20.247,34.90459,12.958,88.072
2024-07-11,2900269,105.3,19.347,34.850624,12.958,88.072
2024-07-12,2900269,115.8,18.152,34.856674,12.958,88.072
2024-07-13,2900269,125.5,17.462,34.8587,12.958,88.072
2024-07-14,2900269,135.0,16.765,34.903732,12.958,88.072
2024-07-15,2900269,146.0,16.102,34.91676,12.958,88.072
2024-07-16,2900269,156.0,15.499,34.943787,12.958,88.072
2024-07-17,2900269,166.1,14.903,34.94881,12.958,88.072
2024-07-18,2900269,175.8,14.346,34.95784,12.958,88.072
2024-07-19,2900269,185.2,13.948,34.98486,12.958,88.072
2024-07-20,2900269,195.1,13.558,34.994877,12.958,88.072
2024-07-21,2900269,204.9,13.24,35.000893,12.958,88.072
2024-07-22,2900269,215.4,12.908,35.01291,12.958,88.072
2024-07-23,2900269,225.7,12.721,35.015915,12.958,88.072
2024-07-24,2900269,235.0,12.543,35.021923,12.958,88.072
2024-07-25,2900269,245.5,12.313,35.028934,12.958,88.072
2024-07-26,2900269,255.5,12.139,35.02994,12.958,88.072
2024-07-27,2900269,265.2,11.909,35.034954,12.958,88.072
2024-07-28,2900269,275.3,11.758,35.04296,12.958,88.072
2024-07-29,2900269,285.0,11.662,35.044964,12.958,88.072
2024-07-30,2900269,295.1,11.535,35.04897,12.958,88.072
2024-07-31,2900269,305.7,11.412,35.05297,12.958,88.072
2024-08-01,2900269,316.0,11.338,35.053974,12.958,88.072
2024-08-02,2900269,325.2,11.231,35.05298,12.958,88.072
2024-08-03,2900269,335.7,11.135,35.050983,12.958,88.072
2024-08-04,2900269,345.3,11.073,35.051987,12.958,88.072
2024-08-05,2900269,355.2,10.965,35.04999,12.958,88.072
2024-08-06,2900269,375.5,10.804,35.048996,12.958,88.072
2024-08-07,2900269,395.1,10.673,35.052,12.958,88.072
2024-08-08,2900269,445.2,10.368,35.05001,12.958,88.072
2024-08-09,2900269,496.1,10.039,35.044018,12.958,88.072
2024-08-10,2900269,545.7,9.707,35.03503,12.958,88.072
2024-08-11,2900269,595.6,9.318,35.02504,12.958,88.072
2024-08-12,2900269,645.4,9.027,35.018047,12.958,88.072
2024-08-13,2900269,695.5,8.672,35.00906,12.958,88.072
2024-08-14,2900269,745.8,8.37,34.999073,12.958,88.072
2024-08-15,2900269,795.7,8.082,34.991077,12.958,88.072
2024-08-16,2900269,845.4,7.713,34.97909,12.958,88.072
2024-08-17,2900269,895.9,7.396,34.9691,12.958,88.072
2024-08-18,2900269,945.7,7.096,34.95911,12.958,88.072
2024-08-20,2900269,975.2,6.945,34.953114,12.958,88.072
