timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900226,4.0,28.585,34.40606,5.912,85.028
2024-07-02,2900226,7.1,28.584,34.406082,5.912,85.028
2024-07-03,2900226,10.3,28.58,34.40704,5.912,85.028
2024-07-04,2900226,12.9,28.581,34.408035,5.912,85.028
2024-07-05,2900226,16.0,28.583,34.408047,5.912,85.028
2024-07-06,2900226,19.5,28.585,34.408123,5.912,85.028
2024-07-07,2900226,22.6,28.582,34.409286,5.912,85.028
2024-07-08,2900226,25.7,28.569,34.413746,5.912,85.028
2024-07-09,2900226,28.6,28.528,34.427036,5.912,85.028
2024-07-10,2900226,31.5,28.345,34.49663,5.912,85.028
2024-07-11,2900226,34.2,28.301,34.81438,5.912,85.028
2024-07-12,2900226,37.2,28.145,34.8758,5.912,85.028
2024-07-13,2900226,40.5,28.051,34.947308,5.912,85.028
2024-07-14,2900226,43.5,28.055,,5.912,85.028
2024-07-15,2900226,46.1,,,5.912,85.028
2024-07-16,2900226,,,,5.912,85.028
2024-07-17,2900226,,,,5.912,85.028
2024-07-18,2900226,,,,5.912,85.028
2024-07-19,2900226,,,,5.912,85.028
2024-07-20,2900226,69.5,27.394,,5.912,85.028
2024-07-21,2900226,74.5,27.321,35.142223,5.912,85.028
2024-07-22,2900226,79.2,27.112,35.131298,5.912,85.028
2024-07-23,2900226,84.3,26.701,35.110275,5.912,85.028
2024-07-24,2900226,89.5,26.503,35.10594,5.912,85.028
2024-07-25,2900226,94.7,26.186,35.08588,5.912,85.028
2024-07-26,2900226,99.5,25.587,35.0549,5.912,85.028
2024-07-27,2900226,109.3,23.846,35.291645,5.912,85.028
2024-07-28,2900226,119.4,21.566,34.996155,5.912,85.028
2024-07-29,2900226,129.5,20.485,34.99917,5.912,85.028
2024-07-30,2900226,139.0,17.734,34.872665,5.912,85.028
2024-07-31,2900226,148.9,17.011,34.884808,5.912,85.028
2024-08-01,2900226,159.7,16.443,34.882362,5.912,85.028
2024-08-02,2900226,169.7,15.183,34.890682,5.912,85.028
2024-08-03,2900226,179.3,14.413,,5.912,85.028
2024-08-04,2900226,,,,5.912,85.028
2024-08-05,2900226,,,,5.912,85.028
2024-08-06,2900226,219.5,12.88,34.990707,5.912,85.028
2024-08-07,2900226,239.1,12.523,35.04858,5.912,85.028
2024-08-08,2900226,258.7,12.193,35.062534,5.912,85.028
2024-08-09,2900226,279.4,11.889,35.04974,5.912,85.028
2024-08-10,2900226,299.6,11.494,35.05734,5.912,85.028
2024-08-11,2900226,339.2,11.134,35.05637,5.912,85.028
2024-08-12,2900226,379.0,10.744,35.05438,5.912,85.028
2024-08-13,2900226,419.1,10.348,35.054276,5.912,85.028
2024-08-14,2900226,459.4,10.058,35.052246,5.912,85.028
2024-08-15,2900226,499.3,9.799,35.048206,5.912,85.028
2024-08-16,2900226,599.0,9.265,35.03025,5.912,85.028
2024-08-17,2900226,699.5,8.612,35.011303,5.912,85.028
2024-08-18,2900226,799.1,7.846,34.98328,5.912,85.028
2024-08-20,2900226,898.8,7.145,34.95724,5.912,85.028
