timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900260,4.3,28.993,35.935986,7.164,63.25
2024-07-02,2900260,9.3,28.994,35.9351,7.164,63.25
2024-07-03,2900260,19.2,28.965,35.940166,7.164,63.25
2024-07-04,2900260,29.3,28.918,35.960068,7.164,63.25
2024-07-05,2900260,39.6,28.893,35.96347,7.164,63.25
2024-07-06,2900260,49.3,27.905,36.187492,7.164,63.25
2024-07-07,2900260,59.1,27.365,36.168514,7.164,63.25
2024-07-08,2900260,69.2,24.893,36.268158,7.164,63.25
2024-07-09,2900260,79.1,23.474,36.0733,7.164,63.25
2024-07-10,2900260,89.7,22.425,35.901257,7.164,63.25
2024-07-11,2900260,99.3,20.582,35.62237,7.164,63.25
2024-07-12,2900260,109.0,20.052,35.53753,7.164,63.25
2024-07-13,2900260,119.6,18.322,35.458447,7.164,63.25
2024-07-14,2900260,129.5,16.745,35.343105,7.164,63.25
2024-07-15,2900260,139.1,15.899,35.217655,7.164,63.25
2024-07-16,2900260,149.3,15.742,35.182407,7.164,63.25
2024-07-17,2900260,159.3,15.08,35.19865,7.164,63.25
2024-07-18,2900260,169.0,14.899,35.194878,7.164,63.25
2024-07-19,2900260,179.5,14.645,35.198048,7.164,63.25
2024-07-20,2900260,189.5,14.362,35.21914,7.164,63.25
2024-07-21,2900260,199.5,14.042,35.21411,7.164,63.25
2024-07-22,2900260,209.2,13.479,35.20666,7.164,63.25
2024-07-23,2900260,219.2,13.025,35.1921,7.164,63.25
2024-07-24,2900260,229.4,12.724,35.186382,7.164,63.25
2024-07-25,2900260,239.3,12.624,35.179752,7.164,63.25
2024-07-26,2900260,249.5,12.416,35.169277,7.164,63.25
2024-07-27,2900260,259.2,12.352,35.169518,7.164,63.25
2024-07-28,2900260,269.2,12.216,35.1747,7.164,63.25
2024-07-29,2900260,279.1,12.024,35.170143,7.164,63.25
2024-07-30,2900260,289.3,11.989,35.168083,7.164,63.25
2024-07-31,2900260,299.6,11.967,35.16626,7.164,63.25
2024-08-01,2900260,309.4,11.898,35.160244,7.164,63.25
2024-08-02,2900260,319.6,11.833,35.158134,7.164,63.25
2024-08-03,2900260,329.3,11.8,35.15725,7.164,63.25
2024-08-04,2900260,339.2,11.735,35.155815,7.164,63.25
2024-08-05,2900260,349.2,11.519,35.160355,7.164,63.25
2024-08-06,2900260,359.2,11.424,35.159317,7.164,63.25
2024-08-07,2900260,378.9,11.262,35.159164,7.164,63.25
2024-08-08,2900260,399.5,11.177,35.16117,7.164,63.25
2024-08-09,2900260,449.2,10.961,35.1851,7.164,63.25
2024-08-10,2900260,499.4,10.851,35.236195,7.164,63.25
2024-08-11,2900260,549.1,10.596,35.26219,7.164,63.25
2024-08-12,2900260,599.0,10.342,35.265224,7.164,63.25
2024-08-13,2900260,649.3,10.05,35.24831,7.164,63.25
2024-08-14,2900260,699.5,9.65,35.217266,7.164,63.25
2024-08-15,2900260,748.9,9.333,35.210335,7.164,63.25
2024-08-16,2900260,799.3,8.889,35.178276,7.164,63.25
2024-08-17,2900260,848.9,8.563,35.178318,7.164,63.25
2024-08-18,2900260,898.9,8.149,35.149254,7.164,63.25
2024-08-20,2900260,949.2,7.834,35.141304,7.164,63.25
