timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900257,4.6,29.901,36.378014,14.528,68.352
2024-07-02,2900257,9.2,29.898,36.377968,14.528,68.352
2024-07-03,2900257,19.4,29.908,36.37699,14.528,68.352
2024-07-04,2900257,29.3,29.913,36.377438,14.528,68.352
2024-07-05,2900257,39.2,29.238,36.564217,14.528,68.352
2024-07-06,2900257,49.4,28.345,36.559788,14.528,68.352
2024-07-07,2900257,59.7,27.401,36.519802,14.528,68.352
2024-07-08,2900257,69.5,26.179,36.447407,14.528,68.352
2024-07-09,2900257,79.2,25.482,36.44635,14.528,68.352
2024-07-10,2900257,89.5,24.077,36.263702,14.528,68.352
2024-07-11,2900257,99.5,22.235,35.95877,14.528,68.352
2024-07-12,2900257,109.2,20.91,35.756996,14.528,68.352
2024-07-13,2900257,119.4,20.516,35.844257,14.528,68.352
2024-07-14,2900257,129.6,20.122,35.862267,14.528,68.352
2024-07-15,2900257,139.5,18.9,35.73803,14.528,68.352
2024-07-16,2900257,149.5,17.74,35.572193,14.528,68.352
2024-07-17,2900257,159.0,17.492,35.64996,14.528,68.352
2024-07-18,2900257,168.9,16.864,35.58711,14.528,68.352
2024-07-19,2900257,179.5,16.614,35.63661,14.528,68.352
2024-07-20,2900257,189.6,16.463,35.695717,14.528,68.352
2024-07-21,2900257,199.1,16.27,35.722824,14.528,68.352
2024-07-22,2900257,209.4,16.051,35.75292,14.528,68.352
2024-07-23,2900257,219.3,15.8,35.75483,14.528,68.352
2024-07-24,2900257,229.0,15.592,35.750587,14.528,68.352
2024-07-25,2900257,239.0,15.46,35.76269,14.528,68.352
2024-07-26,2900257,248.9,14.963,35.695602,14.528,68.352
2024-07-27,2900257,259.3,14.865,35.71095,14.528,68.352
2024-07-28,2900257,269.3,14.618,35.720623,14.528,68.352
2024-07-29,2900257,279.4,14.457,35.71358,14.528,68.352
2024-07-30,2900257,288.9,14.334,35.725407,14.528,68.352
2024-07-31,2900257,299.4,14.235,35.73815,14.528,68.352
2024-08-01,2900257,309.4,14.224,35.770473,14.528,68.352
2024-08-02,2900257,319.1,14.106,35.774693,14.528,68.352
2024-08-03,2900257,329.3,13.922,35.75998,14.528,68.352
2024-08-04,2900257,339.3,13.672,35.7346,14.528,68.352
2024-08-05,2900257,349.4,13.526,35.71961,14.528,68.352
2024-08-06,2900257,359.1,13.388,35.714798,14.528,68.352
2024-08-07,2900257,379.2,12.989,35.655304,14.528,68.352
2024-08-08,2900257,399.1,12.89,35.657413,14.528,68.352
2024-08-09,2900257,449.0,12.374,35.612385,14.528,68.352
2024-08-10,2900257,498.8,11.93,35.58845,14.528,68.352
2024-08-11,2900257,549.4,11.363,35.52135,14.528,68.352
2024-08-12,2900257,599.2,10.973,35.494297,14.528,68.352
2024-08-13,2900257,649.2,10.622,35.46927,14.528,68.352
2024-08-14,2900257,699.4,10.316,35.460278,14.528,68.352
2024-08-15,2900257,749.5,9.982,35.439274,14.528,68.352
2024-08-16,2900257,799.1,9.659,35.417404,14.528,68.352
2024-08-17,2900257,849.4,9.154,35.368298,14.528,68.352
2024-08-18,2900257,898.7,8.809,35.343304,14.528,68.352
2024-08-20,2900257,949.3,8.423,35.301258,14.528,68.352
