timestamp,float_id,pressure,temperature,salinity,latitude,longitude
2024-07-01,2900335,4.2,28.673,35.795616,12.124,69.942
2024-07-02,2900335,8.4,28.582,35.79117,12.124,69.942
2024-07-03,2900335,18.4,28.556,35.791126,12.124,69.942
2024-07-04,2900335,21.6,28.549,35.791103,12.124,69.942
2024-07-05,2900335,23.8,28.551,35.800888,12.124,69.942
2024-07-06,2900335,25.9,28.558,35.80838,12.124,69.942
2024-07-07,2900335,28.1,28.612,35.976532,12.124,69.942
2024-07-08,2900335,30.4,28.647,36.171352,12.124,69.942
2024-07-09,2900335,32.8,28.445,36.23757,12.124,69.942
2024-07-10,2900335,35.2,28.177,36.19323,12.124,69.942
2024-07-11,2900335,37.6,28.012,36.193256,12.124,69.942
2024-07-12,2900335,40.1,27.881,36.275208,12.124,69.942
2024-07-13,2900335,42.3,27.835,36.339,12.124,69.942
2024-07-14,2900335,,,,12.124,69.942
2024-07-15,2900335,,,,12.124,69.942
2024-07-16,2900335,148.7,18.572,35.6249,12.124,69.942
2024-07-17,2900335,151.1,18.61,35.64732,12.124,69.942
2024-07-18,2900335,153.8,18.264,35.613346,12.124,69.942
2024-07-19,2900335,157.1,18.145,35.64233,12.124,69.942
2024-07-20,2900335,160.1,17.75,35.631893,12.124,69.942
2024-07-21,2900335,163.0,17.419,35.570225,12.124,69.942
2024-07-22,2900335,165.8,16.921,35.497257,12.124,69.942
2024-07-23,2900335,169.3,16.681,35.489082,12.124,69.942
2024-07-24,2900335,172.1,16.741,35.52173,12.124,69.942
2024-07-25,2900335,175.1,16.621,35.520134,12.124,69.942
2024-07-26,2900335,178.1,16.3,35.462257,12.124,69.942
2024-07-27,2900335,181.0,16.112,35.438896,12.124,69.942
2024-07-28,2900335,183.9,16.055,35.438923,12.124,69.942
2024-07-29,2900335,186.8,16.007,35.44708,12.124,69.942
2024-07-30,2900335,189.7,15.801,35.458385,12.124,69.942
2024-07-31,2900335,192.6,15.796,35.4784,12.124,69.942
2024-08-01,2900335,195.5,15.692,35.537327,12.124,69.942
2024-08-02,2900335,198.4,15.651,35.535427,12.124,69.942
2024-08-03,2900335,201.2,15.653,35.53874,12.124,69.942
2024-08-04,2900335,204.0,15.498,35.536255,12.124,69.942
2024-08-05,2900335,206.8,15.437,35.571125,12.124,69.942
2024-08-06,2900335,209.7,15.326,35.55591,12.124,69.942
2024-08-07,2900335,212.5,15.161,35.532375,12.124,69.942
2024-08-08,2900335,215.4,15.045,35.515793,12.124,69.942
2024-08-09,2900335,218.2,14.999,35.51236,12.124,69.942
2024-08-10,2900335,221.1,14.88,35.50589,12.124,69.942
2024-08-11,2900335,224.0,14.823,35.50616,12.124,69.942
2024-08-12,2900335,227.1,14.71,35.502514,12.124,69.942
2024-08-13,2900335,230.3,14.667,35.5005,12.124,69.942
2024-08-14,2900335,233.7,14.637,35.49925,12.124,69.942
2024-08-15,2900335,236.3,14.571,35.49905,12.124,69.942
2024-08-16,2900335,238.4,14.417,35.487103,12.124,69.942
2024-08-17,2900335,241.3,14.325,35.481388,12.124,69.942
2024-08-18,2900335,244.3,14.306,35.480743,12.124,69.942
2024-08-20,2900335,247.2,14.265,35.475475,12.124,69.942
